created_at,handle,mined_at,retweet_count,text,tweet_id,subjectivity,polarity,sentiment
Tue Nov 14 00:01:46 +0000 2017,WSB-TV,2017-11-15 12:19:09.096021,5,"Car insurance in Georgia: Serious wrecks a leading cause in rising rates. Has your gone up? We investigate, tomorro… https://t.co/0H0VWs9AIl",930224197984505856,0.6666666666666666,-0.3333333333333333,negative
Mon Nov 13 23:53:23 +0000 2017,WSB-TV,2017-11-15 12:19:09.096024,3,Gang-related activity down in Cobb County https://t.co/Qm1Gh30eIt,930222087545016321,0.2888888888888889,-0.15555555555555559,negative
Mon Nov 13 23:52:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096026,0,People are boycotting #Keurig -- here's why: https://t.co/yUCSp3QaWV https://t.co/hY63cwrogN,930221744782225408,0.0,0.0,neutral
Mon Nov 13 23:51:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096029,0,O.J. Simpson - just out of prison - banned from Vegas casino | WHAT WE KNOW: https://t.co/Vw5ovMRB6K https://t.co/K2yiN178Bf,930221494499672064,0.0,0.0,neutral
Mon Nov 13 23:40:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096032,0,"If I didn't have this, the odds of me being a statistic right now are very good."" This man shoots up heroin 3 times… https://t.co/RC03xWqtdJ",930218724707176449,0.6578571428571429,0.5978571428571429,positive
Mon Nov 13 23:36:29 +0000 2017,WSB-TV,2017-11-15 12:19:09.096034,0,Police search for persons of interest in concert double murder https://t.co/55Rilt1ZZA,930217837494505472,0.0,0.0,neutral
Mon Nov 13 23:35:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096036,1,A disabled vet's battle with government bureaucracy took a dramatic turn after his wife called @wsbtv for help.… https://t.co/fwaAeFR9BJ,930217465254240256,0.44999999999999996,-0.31666666666666665,negative
Mon Nov 13 23:32:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096039,1,"Of the 1,300 overdose deaths in Georgia, in 2015, 900 of them were due to opioids and heroin. We look controversial… https://t.co/bO5u7fCMfb",930216708215750658,0.375,-0.125,negative
Mon Nov 13 23:30:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096041,0,It's down to 5! Who's excited about this #DWTS25 semifinal?? ✋✋✋ It all starts at 8! https://t.co/hPpvp3tJGi,930216211186462720,0.5194444444444445,0.13715277777777776,positive
Mon Nov 13 23:27:44 +0000 2017,WSB-TV,2017-11-15 12:19:09.096044,3,RT @NicoleCarrWSB: This @2Investigates story is straight ahead at 6:30. @wsbtv https://t.co/AriVN4fZqm,930215635728125953,0.4,0.2,positive
Mon Nov 13 23:27:39 +0000 2017,WSB-TV,2017-11-15 12:19:09.096047,5,"RT @AaronDiamantWSB: “I thought I was somebody.” 

A local veteran needs a prosthetic leg, but the government told him it couldn’t confirm…",930215612323979264,0.0,0.0,neutral
Mon Nov 13 23:27:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096050,1,"APD says it’s struggling to recruit new officers. Right now, they have more than 250 openings. What they’re doing t… https://t.co/Ksomtu25hi",930215450423656448,0.4967532467532467,0.30735930735930733,positive
Mon Nov 13 23:11:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096052,0,"""I told the kids to just run"" - Hero school bus driver describes fiery crash: https://t.co/OwxbQTYA42… https://t.co/siDCECSA1f",930211423656951809,0.0,0.0,neutral
Mon Nov 13 23:04:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096054,2,"Persistent &amp; serious IT problems at MARTA suggest broader management problems. Our independent expert weighs in, at… https://t.co/jTApnvaqxo",930209662976385025,0.3958333333333333,-0.16666666666666666,negative
Mon Nov 13 23:03:54 +0000 2017,WSB-TV,2017-11-15 12:19:09.096057,0,"Family, friends 'baffled' by Georgia Tech student's death https://t.co/AmzFrfXlPr",930209638250942464,0.0,0.0,neutral
Mon Nov 13 23:03:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096059,0,"If I didn't have this, the odds of me being a statistic right now are very good."" This man shoots up heroin 3 times… https://t.co/8bl8eFfu85",930209413641760768,0.6578571428571429,0.5978571428571429,positive
Mon Nov 13 23:00:02 +0000 2017,WSB-TV,2017-11-15 12:19:09.096062,0,"Family, friends 'baffled' by Georgia Tech student's death - https://t.co/BzdG7o3SOO | WATCH @LizArtzWSB's report RI… https://t.co/i1KaGaZRdv",930208663813292033,0.0,0.0,neutral
Mon Nov 13 22:59:21 +0000 2017,WSB-TV,2017-11-15 12:19:09.096064,7,Police want to talk to these men after a deadly shooting at a concert at the Masquerade last night… https://t.co/5sfXbvdYU6,930208491062611970,0.23333333333333334,-0.1,negative
Mon Nov 13 22:58:21 +0000 2017,WSB-TV,2017-11-15 12:19:09.096067,23,PLEASE RT: Police are searching for two persons of interest in the shooting death of two men at a concert at Underg… https://t.co/qGRYrNUZf4,930208241132429312,0.0,0.0,neutral
Mon Nov 13 22:58:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096069,2,Heartbreaking: A father talks about his son’s dreams and the circumstances surrounding his death on 75/85.… https://t.co/baIkxuXzsS,930208154578698240,0.0,0.0,neutral
Mon Nov 13 22:56:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096072,1,A furious family wants to know why records show their mother remained on a jail floor long after a fellow inmate re… https://t.co/ABmSR3SXf7,930207649240580096,0.16666666666666666,0.016666666666666666,positive
Mon Nov 13 22:54:46 +0000 2017,WSB-TV,2017-11-15 12:19:09.096074,5,RT @BelcherWSB: Persistent &amp; serious IT problems at MARTA suggest broader mgt problems. Our independent expert at 6:08. @wsbtv,930207338664988675,0.3958333333333333,-0.16666666666666666,negative
Mon Nov 13 22:51:14 +0000 2017,WSB-TV,2017-11-15 12:19:09.096077,1,"Family, friends 'baffled' by Georgia Tech student's death - https://t.co/BzdG7nMhXg | WATCH @LizArtzWSB's report LI… https://t.co/vfY4KpcJSX",930206449862660096,0.0,0.0,neutral
Mon Nov 13 22:50:48 +0000 2017,WSB-TV,2017-11-15 12:19:09.096080,4,RT @LizArtzWSB: Heartbreaking: A father talks about his son’s dreams and the circumstances surrounding his death on I85. Live at 6:03PM @ws…,930206341423038465,0.5,0.13636363636363635,positive
Mon Nov 13 22:50:19 +0000 2017,WSB-TV,2017-11-15 12:19:09.096082,4,RT @WendyCoronaWSB: The last committee meeting tonight to decide what will happen to confederate monuments thru the city- @wsbtv at 6p,930206219305914369,0.06666666666666667,0.0,neutral
Mon Nov 13 22:49:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096085,4,"Sandy Springs moves to ban pet store sales of dogs and cats. The proposal they say will lead to more pet adoptions,… https://t.co/5AGVPpWnNs",930205888152969217,0.5,0.5,positive
Mon Nov 13 22:48:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096088,11,“We’re averaging 11 to 14 people leaving a month.” Atlanta police has 258 openings for officers. The challenges its… https://t.co/5uYPXpuzwB,930205636809379842,0.0,0.0,neutral
Mon Nov 13 22:44:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096090,2,What a mess! @ChrisJoseWSB has the details on Channel 2 Action News at 5:48 https://t.co/XSBNUEwAkf,930204630142812160,0.1375,-0.059375,negative
Mon Nov 13 22:37:10 +0000 2017,WSB-TV,2017-11-15 12:19:09.096092,2,O.J. Simpson - just out of prison - banned from Vegas casino | WHAT WE KNOW: https://t.co/Vw5ovMRB6K https://t.co/CztBHgPAtu,930202909811322880,0.0,0.0,neutral
Mon Nov 13 22:35:16 +0000 2017,WSB-TV,2017-11-15 12:19:09.096095,12,RT @WendyCoronaWSB: ATL's Confederate monument advisory committee has its last meeting tonight at 6p. The fate of confederate monuments in…,930202430079463424,0.06666666666666667,0.0,neutral
Mon Nov 13 22:34:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096098,1,"Channel 2's @MPetchenikWSB gets a first look at @MercedesBenz' s new American Headquarters, at 5:38 https://t.co/ICQBGuNmBz",930202115624009728,0.2626262626262626,0.12878787878787878,positive
Mon Nov 13 22:33:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096100,1,"“I feel like I have been given (my) life back."" This man takes heroin legally, to get over his addiction. The contr… https://t.co/kNrII8c5IT",930201863168733184,0.1,0.1,positive
Mon Nov 13 22:32:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096103,7,"Of the 1,300 overdose deaths in Georgia, in 2015, 900 of them were due to opioids and heroin. We look at a controve… https://t.co/fCqQ4UDMSZ",930201611238027265,0.375,-0.125,negative
Mon Nov 13 22:30:05 +0000 2017,WSB-TV,2017-11-15 12:19:09.096105,3,Man accused of attempted rape at Georgia Tech was banned from campus https://t.co/aiwwDcEbOf,930201124937887744,0.0,0.0,neutral
Mon Nov 13 22:28:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096107,2,This man accused of attacking a Georgia Tech student inside her apartment. Why other students say this is not the f… https://t.co/7DojsMnOBo,930200603904610304,0.375,-0.125,negative
Mon Nov 13 22:27:56 +0000 2017,WSB-TV,2017-11-15 12:19:09.096110,31,"RT @ABCPolitics: @ABC @LindseyGrahamSC MORE: Todd Young, Thom Tillis join chorus of GOP senators calling for embattled candidate Roy Moore…",930200586850533377,0.45,0.3,positive
Mon Nov 13 22:23:25 +0000 2017,WSB-TV,2017-11-15 12:19:09.096112,5,RT @LizArtzWSB: “He just couldn’t talk. The whole family is crushed.” Dreams of working on Wall Street were crushed Friday when this GATech…,930199450538127360,0.19999999999999998,0.0,neutral
Mon Nov 13 22:19:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096114,1,Two counties straddle the line in one subdivision and the request for fire protection is costing some of them thous… https://t.co/fW8mFi9rKm,930198337822658560,0.0,0.0,neutral
Mon Nov 13 22:16:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096117,4,Atlanta police have 258 current openings. The challenges they’re facing recruiting new officers and our investigati… https://t.co/BLlfeSdpTv,930197582655004672,0.42727272727272725,0.06818181818181818,positive
Mon Nov 13 22:14:44 +0000 2017,WSB-TV,2017-11-15 12:19:09.096119,926,"RT @ABCPolitics: NEW: Donald Trump Jr. communicated with representatives from Wikileaks during the 2016 campaign, sources confirm to @ABC;…",930197264529752064,0.45454545454545453,0.13636363636363635,positive
Mon Nov 13 22:14:05 +0000 2017,WSB-TV,2017-11-15 12:19:09.096122,6,RT @ChrisJoseWSB: Frustrated homeowners say their neighborhood has become an illegal dumping ground. The solution they repeatedly requested…,930197098112471040,0.35,-0.6,negative
Mon Nov 13 22:10:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096124,3,Fog is being partly blamed for multiple-car chain-reaction crash in Hall County this morning. @BPetersenWSB has the… https://t.co/yauDX1ZJsJ,930196074777759745,0.0,0.0,neutral
Mon Nov 13 22:03:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096127,2,"“We need every tool in the toolbox to rise to the challenge."" Why this doctor is prescribing heroin to his patients… https://t.co/fg5B9WWJiQ",930194316726648832,0.0,0.0,neutral
Mon Nov 13 22:01:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096129,2,"""I told the kids to just run"" - Hero school bus driver describes fiery crash: https://t.co/OwxbQTGZcu @AudreyWSBTV… https://t.co/Ua8meh0XMW",930193812303081473,0.0,0.0,neutral
Mon Nov 13 22:00:03 +0000 2017,WSB-TV,2017-11-15 12:19:09.096132,2,"Channel 2 Action News at 5 p.m. with @JustinFarmerWSB + @JovitaMoore + @BradNitzWSB is LIVE NOW!

📺: Channel 2
📱:… https://t.co/FaIRcgO6sS",930193566978248704,0.3,0.13522727272727272,positive
Mon Nov 13 21:58:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096135,16,These are the 2 victims killed during a concert at the Masquerade in Underground Atlanta last night. We speak to th… https://t.co/9RX3KDVFMM,930193053868023808,0.03333333333333333,-0.1,negative
Mon Nov 13 21:56:36 +0000 2017,WSB-TV,2017-11-15 12:19:09.096140,3,RT @TonyThomasWSB: Atlanta Braves Chairman and CEO Terry McGuirk announced today that the club has tabbed Alex Anthopoulos as the club’s ex…,930192698832838656,0.0,0.0,neutral
Mon Nov 13 21:56:06 +0000 2017,WSB-TV,2017-11-15 12:19:09.096142,3,RT @tomreganWSB: Heroin addicts getting heroin to conquer their addiction. How a judge in Metro Atlanta says this controversial therapy can…,930192572718477312,0.95,0.55,positive
Mon Nov 13 21:56:02 +0000 2017,WSB-TV,2017-11-15 12:19:09.096145,2,"RT @ChrisJoseWSB: Here’s what I’m working on for @wsbtv, Live @ 5: https://t.co/VLPTNHh800… Frustrated homeowners say their Cobb County nei…",930192556108984320,0.35,-0.2818181818181818,negative
Mon Nov 13 21:56:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096148,5,Family and friends of a Georgia Tech student killed while walking across the downtown connector are baffled as to w… https://t.co/CoD9F0CyOE,930192550153150464,0.0,-0.2,negative
Mon Nov 13 21:54:29 +0000 2017,WSB-TV,2017-11-15 12:19:09.096151,6,RT @LizArtzWSB: Dad: “If he made a mistake some how &amp; got himself into this situation it doesn’t diminish how great of a young man he was &amp;…,930192168525991936,0.575,0.45,positive
Mon Nov 13 21:52:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096153,2,MARTA announces alternate service plan for Georgia Dome implosion: https://t.co/NSG08pZMbC We you need to know for… https://t.co/Sy9ePJokCW,930191542794444800,0.0,0.0,neutral
Mon Nov 13 21:47:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096156,2,APD spent tens of thousands of dollars to recruit 11 new officers from Miami and NYC. Was it worth the money? We in… https://t.co/dplA9LSCZB,930190286181076995,0.21818181818181817,0.11212121212121211,positive
Mon Nov 13 21:44:50 +0000 2017,WSB-TV,2017-11-15 12:19:09.096158,12,RT @BelcherWSB: MARTA slammed in confidential report agency does not want you to see. Whistleblower got it for us. At 6:08. @wsbtv https://…,930189737419333632,0.0,0.0,neutral
Mon Nov 13 21:44:21 +0000 2017,WSB-TV,2017-11-15 12:19:09.096160,3,RT @CraigLucieWSB: Talk about a super speeder! a guy in a McLaren caught going more than 155mph on GA 400. @MPetchenikWSB with the story in…,930189618108092416,0.5833333333333333,0.4583333333333333,positive
Mon Nov 13 21:42:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096163,2,"Dash cam video shows exotic sports car going 155 mph on Ga. 400; Police say driver was drunk

WATCH Channel 2 Actio… https://t.co/XfArUhgXSe",930189025188524032,1.0,0.0,neutral
Mon Nov 13 21:41:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096166,0,"You may not have heard of this app, but we bet your kids have. Why some say it could lead to extreme bullying, NEXT… https://t.co/w3RFAhZp4d",930188775782866946,1.0,-0.125,negative
Mon Nov 13 21:40:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096168,0,See @MPetchenikWSB full report coming up at 4:44 https://t.co/KPendkMioJ,930188528780267523,0.55,0.35,positive
Mon Nov 13 21:38:03 +0000 2017,WSB-TV,2017-11-15 12:19:09.096171,7,RT @ABCPolitics: NEW: Pres. Trump will attend House Republicans' conference meeting Thursday morning to rally support behind the GOP tax pl…,930188031306452994,0.5772727272727273,-0.13181818181818183,negative
Mon Nov 13 21:33:57 +0000 2017,WSB-TV,2017-11-15 12:19:09.096174,1,Channel 2 will air Falcons-Seahawks 'Monday Night Football' game https://t.co/BTSfcYu5BO,930186998857551876,0.4,-0.4,negative
Mon Nov 13 21:33:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096176,3,This clinic allows people to shoot up heroin up to 3 times a day. Why it may be a powerful tool in the fight agains… https://t.co/FYQQPf5HKK,930186762747461632,1.0,0.3,positive
Mon Nov 13 21:33:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096179,1,"""We need to get people into care, whatever works."" That includes giving heroin to addicts. How the drug is being us… https://t.co/FnKB5zoh0H",930186761182912512,0.0,0.0,neutral
Mon Nov 13 21:31:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096181,0,"This popular app lets teens post anonymously. Some say it's led to extreme bullying. The warning for parents, at 4… https://t.co/uGK2aJERUE",930186261796601856,0.95,0.2375,positive
Mon Nov 13 21:28:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096184,4,Police say they arrested the driver of a McLaren early Sunday morning on Ga. 400 for driving 155 mph while intoxica… https://t.co/7HfiXUhKQD,930185505878282240,0.3,0.1,positive
Mon Nov 13 21:28:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096186,11,"Sandy Springs moves to ban pet store sales of dogs and cats. The proposal they say will lead to more pet adoptions,… https://t.co/iiTRydpbJb",930185504141824000,0.5,0.5,positive
Mon Nov 13 21:19:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096189,6,"More than a dozen fraternity members charged in the hazing death of a pledge. The deleted video the FBI discovered,… https://t.co/x71d3zvjEM",930183239364263936,0.5,0.5,positive
Mon Nov 13 21:18:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096191,4,"Dash cam video shows exotic sports car going 155 mph on Ga. 400; Police say driver was drunk

WATCH Channel 2 Actio… https://t.co/A7iWbUuMpv",930182986313613313,1.0,0.0,neutral
Mon Nov 13 21:16:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096193,1,"This popular app you’ve likely never heard of could lead to extreme bullying. What you need to know, at 4:45… https://t.co/mBkuhTOYDM",930182488919601153,0.9666666666666667,0.15833333333333333,positive
Mon Nov 13 21:16:00 +0000 2017,WSB-TV,2017-11-15 12:19:09.096196,0,“I don’t think there is any wasted money” APD responds to critics who say they’re not getting enough results on rec… https://t.co/439WFswrXe,930182483370328069,0.25,-0.1,negative
Mon Nov 13 21:15:48 +0000 2017,WSB-TV,2017-11-15 12:19:09.096198,2,RT @carolsbargeWSB: McDonalds on Crowell Rd in Covington got a 95 on health re-inspection after 58.@wsbtv https://t.co/XTAwseY0uN,930182433949061120,0.0,0.0,neutral
Mon Nov 13 21:15:39 +0000 2017,WSB-TV,2017-11-15 12:19:09.096201,10,RT @RElliotWSB: They've talked about it for 35-years. Could lawmakers be serious this time about considering high speed rail from Atlanta t…,930182393893412865,0.6033333333333333,-0.08666666666666666,negative
Mon Nov 13 21:15:33 +0000 2017,WSB-TV,2017-11-15 12:19:09.096204,2,RT @BFergusonWSB: “We’re averaging 11 to 14 people leaving a month.” Atlanta police has 258 openings for officers. The challenges its facin…,930182368815697921,0.0,0.0,neutral
Mon Nov 13 21:15:31 +0000 2017,WSB-TV,2017-11-15 12:19:09.096207,2,"RT @WendyCoronaWSB: Gang related crimes are down in one local county, but @ChrisJoseWSB says it's not stopping police from asking one certa…",930182359353262080,0.22962962962962963,-0.051851851851851864,negative
Mon Nov 13 21:15:26 +0000 2017,WSB-TV,2017-11-15 12:19:09.096209,1,RT @CraigLucie: Dash cam video of a guy going 155 MPH on Georgia 400!! @MPetchenikWSB with the story coming up on @wsbtv,930182338864173057,0.0,0.0,neutral
Mon Nov 13 21:15:21 +0000 2017,WSB-TV,2017-11-15 12:19:09.096212,17,RT @ZachKleinWSB: Braves Chairman Terry McGuirk says he spoke with MLB Commissioner this morning and the commish said MLB's investigation i…,930182318718889984,0.0,0.0,neutral
Mon Nov 13 21:13:51 +0000 2017,WSB-TV,2017-11-15 12:19:09.096215,3,RT @CraigLucieWSB: Dash cam video of a guy going 155 MPH on Georgia 400!! @MPetchenikWSB with the story coming up on @wsbtv,930181940145197062,0.0,0.0,neutral
Mon Nov 13 21:10:01 +0000 2017,WSB-TV,2017-11-15 12:19:09.096217,3,"Flames and black smoke poured from an elementary school. Now, a search is on for find the children caught running a… https://t.co/Xodbnahtn4",930180975568359424,0.6666666666666667,0.06666666666666667,positive
Mon Nov 13 21:08:11 +0000 2017,WSB-TV,2017-11-15 12:19:09.096220,5,"RT @ZachKleinWSB: Braves Terry McGuirk starts by apologizing to Braves fans for the organization not living up to their standard ""We Let ev…",930180513733709824,0.0,0.0,neutral
